baseline.a,from,to,t,p,lower,upper,t2,from_ordered
40,CVE,CMD,4.1000000000000005,0,0,0,44.1,NA
40,Death,CMD,4.1000000000000005,0,0,0,44.1,NA
40,Healthy,INT->CMD,4.1000000000000005,0.0167,0.0091,0.020002499999999996,44.1,Otherwise healthy
40,INT,INT->CMD,4.1000000000000005,0.2496,0.1435725,0.284215,44.1,INT
40,CMD,INT->CMD,4.1000000000000005,0,0,0,44.1,CMD
40,INT->CMD,INT->CMD,4.1000000000000005,0.9747,0.963095,0.9849100000000001,44.1,INT->CMD
40,CMD->INT,INT->CMD,4.1000000000000005,0,0,0,44.1,CMD -> INT
40,CVE,INT->CMD,4.1000000000000005,0,0,0,44.1,NA
40,Death,INT->CMD,4.1000000000000005,0,0,0,44.1,NA
40,Healthy,CMD->INT,4.1000000000000005,0.0234,0.0175,0.025904999999999994,44.1,Otherwise healthy
40,INT,CMD->INT,4.1000000000000005,0,0,0,44.1,INT
40,CMD,CMD->INT,4.1000000000000005,0.1514,0.129095,0.1645025,44.1,CMD
40,INT->CMD,CMD->INT,4.1000000000000005,0,0,0,44.1,INT->CMD
40,CMD->INT,CMD->INT,4.1000000000000005,0.9589,0.936495,0.9689,44.1,CMD -> INT
40,CVE,CMD->INT,4.1000000000000005,0,0,0,44.1,NA
40,Death,CMD->INT,4.1000000000000005,0,0,0,44.1,NA
40,Healthy,CVE,4.1000000000000005,0.0103,0.0067,0.011904999999999995,44.1,Otherwise healthy
40,INT,CVE,4.1000000000000005,0.0107,0.0052,0.0165025,44.1,INT
40,CMD,CVE,4.1000000000000005,0.0213,0.0177,0.0285,44.1,CMD
40,INT->CMD,CVE,4.1000000000000005,0.0239,0.0140975,0.03550249999999999,44.1,INT->CMD
40,CMD->INT,CVE,4.1000000000000005,0.04,0.029295,0.062204999999999996,44.1,CMD -> INT
40,CVE,CVE,4.1000000000000005,1,1,1,44.1,NA
40,Death,CVE,4.1000000000000005,0,0,0,44.1,NA
40,Healthy,Death,4.1000000000000005,8e-4,2e-4,0.0027,44.1,Otherwise healthy
40,INT,Death,4.1000000000000005,0.0012,2.9750000000000083e-4,0.005604999999999995,44.1,INT
40,CMD,Death,4.1000000000000005,4e-4,1e-4,0.0017,44.1,CMD
40,INT->CMD,Death,4.1000000000000005,0.0014,3e-4,0.005802499999999997,44.1,INT->CMD
40,CMD->INT,Death,4.1000000000000005,0.0011,3.975000000000008e-4,0.005704999999999996,44.1,CMD -> INT
40,CVE,Death,4.1000000000000005,0,0,0,44.1,NA
40,Death,Death,4.1000000000000005,1,1,1,44.1,NA
40,Healthy,Healthy,4.2,0.6096,0.5889975,0.6216425,44.2,Otherwise healthy
40,INT,Healthy,4.2,0,0,0,44.2,INT
40,CMD,Healthy,4.2,0,0,0,44.2,CMD
40,INT->CMD,Healthy,4.2,0,0,0,44.2,INT->CMD
40,CMD->INT,Healthy,4.2,0,0,0,44.2,CMD -> INT
40,CVE,Healthy,4.2,0,0,0,44.2,NA
40,Death,Healthy,4.2,0,0,0,44.2,NA
40,Healthy,INT,4.2,0.0882,0.08129499999999999,0.10283499999999998,44.2,Otherwise healthy
40,INT,INT,4.2,0.7324,0.6943900000000001,0.84761,44.2,INT
40,CMD,INT,4.2,0,0,0,44.2,CMD
40,INT->CMD,INT,4.2,0,0,0,44.2,INT->CMD
40,CMD->INT,INT,4.2,0,0,0,44.2,CMD -> INT
40,CVE,INT,4.2,0,0,0,44.2,NA
40,Death,INT,4.2,0,0,0,44.2,NA
40,Healthy,CMD,4.2,0.2496,0.23748999999999998,0.2662075,44.2,Otherwise healthy
40,INT,CMD,4.2,0,0,0,44.2,INT
40,CMD,CMD,4.2,0.8228,0.8074975,0.84562,44.2,CMD
40,INT->CMD,CMD,4.2,0,0,0,44.2,INT->CMD
40,CMD->INT,CMD,4.2,0,0,0,44.2,CMD -> INT
40,CVE,CMD,4.2,0,0,0,44.2,NA
40,Death,CMD,4.2,0,0,0,44.2,NA
40,Healthy,INT->CMD,4.2,0.0173,0.0096,0.021102499999999996,44.2,Otherwise healthy
40,INT,INT->CMD,4.2,0.2556,0.14684750000000002,0.29110250000000004,44.2,INT
40,CMD,INT->CMD,4.2,0,0,0,44.2,CMD
40,INT->CMD,INT->CMD,4.2,0.9746,0.9620924999999999,0.98461,44.2,INT->CMD
40,CMD->INT,INT->CMD,4.2,0,0,0,44.2,CMD -> INT
40,CVE,INT->CMD,4.2,0,0,0,44.2,NA
40,Death,INT->CMD,4.2,0,0,0,44.2,NA
40,Healthy,CMD->INT,4.2,0.0241,0.018197500000000002,0.026902499999999996,44.2,Otherwise healthy
40,INT,CMD->INT,4.2,0,0,0,44.2,INT
40,CMD,CMD->INT,4.2,0.1551,0.13179749999999998,0.1677,44.2,CMD
40,INT->CMD,CMD->INT,4.2,0,0,0,44.2,INT->CMD
40,CMD->INT,CMD->INT,4.2,0.9576,0.9348949999999999,0.96821,44.2,CMD -> INT
40,CVE,CMD->INT,4.2,0,0,0,44.2,NA
40,Death,CMD->INT,4.2,0,0,0,44.2,NA
40,Healthy,CVE,4.2,0.0104,0.0069,0.0125,44.2,Otherwise healthy
40,INT,CVE,4.2,0.0108,0.005497500000000001,0.016802499999999995,44.2,INT
40,CMD,CVE,4.2,0.0217,0.0181,0.029402499999999998,44.2,CMD
40,INT->CMD,CVE,4.2,0.024,0.0144,0.036314999999999986,44.2,INT->CMD
40,CMD->INT,CVE,4.2,0.0412,0.030185000000000007,0.06370250000000001,44.2,CMD -> INT
40,CVE,CVE,4.2,1,1,1,44.2,NA
40,Death,CVE,4.2,0,0,0,44.2,NA
40,Healthy,Death,4.2,8e-4,2e-4,0.0029,44.2,Otherwise healthy
40,INT,Death,4.2,0.0012,2.9750000000000083e-4,0.005702499999999998,44.2,INT
40,CMD,Death,4.2,4e-4,1e-4,0.0018,44.2,CMD
40,INT->CMD,Death,4.2,0.0014,3e-4,0.005902499999999998,44.2,INT->CMD
40,CMD->INT,Death,4.2,0.0012,3.975000000000008e-4,0.005807499999999992,44.2,CMD -> INT
40,CVE,Death,4.2,0,0,0,44.2,NA
40,Death,Death,4.2,1,1,1,44.2,NA
40,Healthy,Healthy,4.3,0.6011,0.582,0.6144149999999999,44.3,Otherwise healthy
40,INT,Healthy,4.3,0,0,0,44.3,INT
40,CMD,Healthy,4.3,0,0,0,44.3,CMD
40,INT->CMD,Healthy,4.3,0,0,0,44.3,INT->CMD
40,CMD->INT,Healthy,4.3,0,0,0,44.3,CMD -> INT
40,CVE,Healthy,4.3,0,0,0,44.3,NA
40,Death,Healthy,4.3,0,0,0,44.3,NA
40,Healthy,INT,4.3,0.0906,0.08259250000000001,0.10490749999999999,44.3,Otherwise healthy
40,INT,INT,4.3,0.7259,0.6872900000000001,0.8422624999999999,44.3,INT
40,CMD,INT,4.3,0,0,0,44.3,CMD
40,INT->CMD,INT,4.3,0,0,0,44.3,INT->CMD
40,CMD->INT,INT,4.3,0,0,0,44.3,CMD -> INT
40,CVE,INT,4.3,0,0,0,44.3,NA
40,Death,INT,4.3,0,0,0,44.3,NA
40,Healthy,CMD,4.3,0.2537,0.24168499999999998,0.271505,44.3,Otherwise healthy
40,INT,CMD,4.3,0,0,0,44.3,INT
40,CMD,CMD,4.3,0.8193,0.8039975,0.8422399999999999,44.3,CMD
40,INT->CMD,CMD,4.3,0,0,0,44.3,INT->CMD
40,CMD->INT,CMD,4.3,0,0,0,44.3,CMD -> INT
40,CVE,CMD,4.3,0,0,0,44.3,NA
40,Death,CMD,4.3,0,0,0,44.3,NA
40,Healthy,INT->CMD,4.3,0.0178,0.009997500000000001,0.022002499999999998,44.3,Otherwise healthy
40,INT,INT->CMD,4.3,0.2621,0.15130500000000005,0.29720500000000005,44.3,INT
40,CMD,INT->CMD,4.3,0,0,0,44.3,CMD
40,INT->CMD,INT->CMD,4.3,0.9737,0.9610975,0.9841049999999999,44.3,INT->CMD
40,CMD->INT,INT->CMD,4.3,0,0,0,44.3,CMD -> INT
40,CVE,INT->CMD,4.3,0,0,0,44.3,NA
40,Death,INT->CMD,4.3,0,0,0,44.3,NA
40,Healthy,CMD->INT,4.3,0.0252,0.0190975,0.0279,44.3,Otherwise healthy
40,INT,CMD->INT,4.3,0,0,0,44.3,INT
40,CMD,CMD->INT,4.3,0.1581,0.13479000000000002,0.17090249999999998,44.3,CMD
40,INT->CMD,CMD->INT,4.3,0,0,0,44.3,INT->CMD
40,CMD->INT,CMD->INT,4.3,0.9565,0.9334950000000001,0.9677025,44.3,CMD -> INT
40,CVE,CMD->INT,4.3,0,0,0,44.3,NA
40,Death,CMD->INT,4.3,0,0,0,44.3,NA
40,Healthy,CVE,4.3,0.0108,0.0072,0.012802499999999998,44.3,Otherwise healthy
40,INT,CVE,4.3,0.0108,0.0055975,0.0173025,44.3,INT
40,CMD,CVE,4.3,0.0222,0.0185,0.030002499999999998,44.3,CMD
40,INT->CMD,CVE,4.3,0.0247,0.0146975,0.03720749999999999,44.3,INT->CMD
40,CMD->INT,CVE,4.3,0.0422,0.030795000000000003,0.06520749999999999,44.3,CMD -> INT
40,CVE,CVE,4.3,1,1,1,44.3,NA
40,Death,CVE,4.3,0,0,0,44.3,NA
40,Healthy,Death,4.3,8e-4,2e-4,0.0029,44.3,Otherwise healthy
40,INT,Death,4.3,0.0012,3e-4,0.005802499999999997,44.3,INT
40,CMD,Death,4.3,4e-4,1e-4,0.0018024999999999977,44.3,CMD
40,INT->CMD,Death,4.3,0.0016,3e-4,0.006,44.3,INT->CMD
40,CMD->INT,Death,4.3,0.0013,4e-4,0.0062,44.3,CMD -> INT
40,CVE,Death,4.3,0,0,0,44.3,NA
40,Death,Death,4.3,1,1,1,44.3,NA
40,Healthy,Healthy,4.4,0.5942,0.57479,0.607005,44.4,Otherwise healthy
40,INT,Healthy,4.4,0,0,0,44.4,INT
40,CMD,Healthy,4.4,0,0,0,44.4,CMD
40,INT->CMD,Healthy,4.4,0,0,0,44.4,INT->CMD
40,CMD->INT,Healthy,4.4,0,0,0,44.4,CMD -> INT
40,CVE,Healthy,4.4,0,0,0,44.4,NA
40,Death,Healthy,4.4,0,0,0,44.4,NA
40,Healthy,INT,4.4,0.0919,0.0831,0.10591249999999998,44.4,Otherwise healthy
40,INT,INT,4.4,0.719,0.6804925,0.83972,44.4,INT
40,CMD,INT,4.4,0,0,0,44.4,CMD
40,INT->CMD,INT,4.4,0,0,0,44.4,INT->CMD
40,CMD->INT,INT,4.4,0,0,0,44.4,CMD -> INT
40,CVE,INT,4.4,0,0,0,44.4,NA
40,Death,INT,4.4,0,0,0,44.4,NA
40,Healthy,CMD,4.4,0.2575,0.24599,0.275605,44.4,Otherwise healthy
40,INT,CMD,4.4,0,0,0,44.4,INT
40,CMD,CMD,4.4,0.8151,0.800495,0.8398175,44.4,CMD
40,INT->CMD,CMD,4.4,0,0,0,44.4,INT->CMD
40,CMD->INT,CMD,4.4,0,0,0,44.4,CMD -> INT
40,CVE,CMD,4.4,0,0,0,44.4,NA
40,Death,CMD,4.4,0,0,0,44.4,NA
40,Healthy,INT->CMD,4.4,0.0183,0.0103975,0.023002499999999995,44.4,Otherwise healthy
40,INT,INT->CMD,4.4,0.2686,0.15433000000000005,0.30380500000000005,44.4,INT
40,CMD,INT->CMD,4.4,0,0,0,44.4,CMD
40,INT->CMD,INT->CMD,4.4,0.9732,0.9600949999999999,0.9838025,44.4,INT->CMD
40,CMD->INT,INT->CMD,4.4,0,0,0,44.4,CMD -> INT
40,CVE,INT->CMD,4.4,0,0,0,44.4,NA
40,Death,INT->CMD,4.4,0,0,0,44.4,NA
40,Healthy,CMD->INT,4.4,0.0261,0.0198,0.0291,44.4,Otherwise healthy
40,INT,CMD->INT,4.4,0,0,0,44.4,INT
40,CMD,CMD->INT,4.4,0.1615,0.13738,0.17400249999999998,44.4,CMD
40,INT->CMD,CMD->INT,4.4,0,0,0,44.4,INT->CMD
40,CMD->INT,CMD->INT,4.4,0.9553,0.9317,0.96661,44.4,CMD -> INT
40,CVE,CMD->INT,4.4,0,0,0,44.4,NA
40,Death,CMD->INT,4.4,0,0,0,44.4,NA
40,Healthy,CVE,4.4,0.0111,0.0075,0.0132,44.4,Otherwise healthy
40,INT,CVE,4.4,0.0112,0.005697500000000001,0.017807499999999993,44.4,INT
40,CMD,CVE,4.4,0.0229,0.0189975,0.0304,44.4,CMD
40,INT->CMD,CVE,4.4,0.0251,0.015190000000000004,0.03761,44.4,INT->CMD
40,CMD->INT,CVE,4.4,0.0434,0.031397499999999995,0.06631249999999998,44.4,CMD -> INT
40,CVE,CVE,4.4,1,1,1,44.4,NA
40,Death,CVE,4.4,0,0,0,44.4,NA
40,Healthy,Death,4.4,9e-4,2.9750000000000083e-4,0.0029,44.4,Otherwise healthy
40,INT,Death,4.4,0.0012,3e-4,0.005812499999999988,44.4,INT
40,CMD,Death,4.4,5e-4,1e-4,0.0019,44.4,CMD
40,INT->CMD,Death,4.4,0.0017,3e-4,0.0061024999999999986,44.4,INT->CMD
40,CMD->INT,Death,4.4,0.0013,4.975000000000009e-4,0.0062,44.4,CMD -> INT
40,CVE,Death,4.4,0,0,0,44.4,NA
40,Death,Death,4.4,1,1,1,44.4,NA
40,Healthy,Healthy,4.5,0.5884,0.5669924999999999,0.6000074999999999,44.5,Otherwise healthy
40,INT,Healthy,4.5,0,0,0,44.5,INT
40,CMD,Healthy,4.5,0,0,0,44.5,CMD
40,INT->CMD,Healthy,4.5,0,0,0,44.5,INT->CMD
40,CMD->INT,Healthy,4.5,0,0,0,44.5,CMD -> INT
40,CVE,Healthy,4.5,0,0,0,44.5,NA
40,Death,Healthy,4.5,0,0,0,44.5,NA
40,Healthy,INT,4.5,0.0929,0.08438500000000002,0.10721999999999998,44.5,Otherwise healthy
40,INT,INT,4.5,0.7126,0.6739,0.8360249999999999,44.5,INT
40,CMD,INT,4.5,0,0,0,44.5,CMD
40,INT->CMD,INT,4.5,0,0,0,44.5,INT->CMD
40,CMD->INT,INT,4.5,0,0,0,44.5,CMD -> INT
40,CVE,INT,4.5,0,0,0,44.5,NA
40,Death,INT,4.5,0,0,0,44.5,NA
40,Healthy,CMD,4.5,0.2601,0.2503,0.2797275,44.5,Otherwise healthy
40,INT,CMD,4.5,0,0,0,44.5,INT
40,CMD,CMD,4.5,0.8119,0.79678,0.8358074999999999,44.5,CMD
40,INT->CMD,CMD,4.5,0,0,0,44.5,INT->CMD
40,CMD->INT,CMD,4.5,0,0,0,44.5,CMD -> INT
40,CVE,CMD,4.5,0,0,0,44.5,NA
40,Death,CMD,4.5,0,0,0,44.5,NA
40,Healthy,INT->CMD,4.5,0.0193,0.0106,0.023904999999999996,44.5,Otherwise healthy
40,INT,INT->CMD,4.5,0.2745,0.15763000000000002,0.30962499999999993,44.5,INT
40,CMD,INT->CMD,4.5,0,0,0,44.5,CMD
40,INT->CMD,INT->CMD,4.5,0.9722,0.9594925,0.9834025000000001,44.5,INT->CMD
40,CMD->INT,INT->CMD,4.5,0,0,0,44.5,CMD -> INT
40,CVE,INT->CMD,4.5,0,0,0,44.5,NA
40,Death,INT->CMD,4.5,0,0,0,44.5,NA
40,Healthy,CMD->INT,4.5,0.027,0.0207,0.0301,44.5,Otherwise healthy
40,INT,CMD->INT,4.5,0,0,0,44.5,INT
40,CMD,CMD->INT,4.5,0.1641,0.1395975,0.1771125,44.5,CMD
40,INT->CMD,CMD->INT,4.5,0,0,0,44.5,INT->CMD
40,CMD->INT,CMD->INT,4.5,0.9542,0.9300925000000001,0.9656199999999999,44.5,CMD -> INT
40,CVE,CMD->INT,4.5,0,0,0,44.5,NA
40,Death,CMD->INT,4.5,0,0,0,44.5,NA
40,Healthy,CVE,4.5,0.0113,0.0079,0.013502499999999999,44.5,Otherwise healthy
40,INT,CVE,4.5,0.0117,0.0058,0.0181025,44.5,INT
40,CMD,CVE,4.5,0.0235,0.0194975,0.031107499999999993,44.5,CMD
40,INT->CMD,CVE,4.5,0.0261,0.015595000000000001,0.03831,44.5,INT->CMD
40,CMD->INT,CVE,4.5,0.0444,0.032092499999999996,0.06772999999999997,44.5,CMD -> INT
40,CVE,CVE,4.5,1,1,1,44.5,NA
40,Death,CVE,4.5,0,0,0,44.5,NA
40,Healthy,Death,4.5,0.001,3e-4,0.0029024999999999975,44.5,Otherwise healthy
40,INT,Death,4.5,0.0012,3e-4,0.006007499999999993,44.5,INT
40,CMD,Death,4.5,5e-4,1e-4,0.0019,44.5,CMD
40,INT->CMD,Death,4.5,0.0017,3e-4,0.0061024999999999986,44.5,INT->CMD
40,CMD->INT,Death,4.5,0.0014,4.975000000000009e-4,0.0064,44.5,CMD -> INT
40,CVE,Death,4.5,0,0,0,44.5,NA
40,Death,Death,4.5,1,1,1,44.5,NA
40,Healthy,Healthy,4.6000000000000005,0.5819,0.5595975000000001,0.5923050000000001,44.6,Otherwise healthy
40,INT,Healthy,4.6000000000000005,0,0,0,44.6,INT
40,CMD,Healthy,4.6000000000000005,0,0,0,44.6,CMD
40,INT->CMD,Healthy,4.6000000000000005,0,0,0,44.6,INT->CMD
40,CMD->INT,Healthy,4.6000000000000005,0,0,0,44.6,CMD -> INT
40,CVE,Healthy,4.6000000000000005,0,0,0,44.6,NA
40,Death,Healthy,4.6000000000000005,0,0,0,44.6,NA
40,Healthy,INT,4.6000000000000005,0.0949,0.085395,0.10900499999999999,44.6,Otherwise healthy
40,INT,INT,4.6000000000000005,0.7073,0.6680975,0.83224,44.6,INT
40,CMD,INT,4.6000000000000005,0,0,0,44.6,CMD
40,INT->CMD,INT,4.6000000000000005,0,0,0,44.6,INT->CMD
40,CMD->INT,INT,4.6000000000000005,0,0,0,44.6,CMD -> INT
40,CVE,INT,4.6000000000000005,0,0,0,44.6,NA
40,Death,INT,4.6000000000000005,0,0,0,44.6,NA
40,Healthy,CMD,4.6000000000000005,0.2621,0.2543975,0.28392249999999997,44.6,Otherwise healthy
40,INT,CMD,4.6000000000000005,0,0,0,44.6,INT
40,CMD,CMD,4.6000000000000005,0.8085,0.7930975,0.832225,44.6,CMD
40,INT->CMD,CMD,4.6000000000000005,0,0,0,44.6,INT->CMD
40,CMD->INT,CMD,4.6000000000000005,0,0,0,44.6,CMD -> INT
40,CVE,CMD,4.6000000000000005,0,0,0,44.6,NA
40,Death,CMD,4.6000000000000005,0,0,0,44.6,NA
40,Healthy,INT->CMD,4.6000000000000005,0.0199,0.011,0.024904999999999997,44.6,Otherwise healthy
40,INT,INT->CMD,4.6000000000000005,0.2794,0.16055,0.31580250000000004,44.6,INT
40,CMD,INT->CMD,4.6000000000000005,0,0,0,44.6,CMD
40,INT->CMD,INT->CMD,4.6000000000000005,0.9714,0.9583975,0.9831,44.6,INT->CMD
40,CMD->INT,INT->CMD,4.6000000000000005,0,0,0,44.6,CMD -> INT
40,CVE,INT->CMD,4.6000000000000005,0,0,0,44.6,NA
40,Death,INT->CMD,4.6000000000000005,0,0,0,44.6,NA
40,Healthy,CMD->INT,4.6000000000000005,0.0283,0.0213975,0.031202499999999994,44.6,Otherwise healthy
40,INT,CMD->INT,4.6000000000000005,0,0,0,44.6,INT
40,CMD,CMD->INT,4.6000000000000005,0.1672,0.14239,0.18020999999999998,44.6,CMD
40,INT->CMD,CMD->INT,4.6000000000000005,0,0,0,44.6,INT->CMD
40,CMD->INT,CMD->INT,4.6000000000000005,0.9529,0.9287,0.96481,44.6,CMD -> INT
40,CVE,CMD->INT,4.6000000000000005,0,0,0,44.6,NA
40,Death,CMD->INT,4.6000000000000005,0,0,0,44.6,NA
40,Healthy,CVE,4.6000000000000005,0.0119,0.0081975,0.013902499999999998,44.6,Otherwise healthy
40,INT,CVE,4.6000000000000005,0.0119,0.0061,0.018502499999999998,44.6,INT
40,CMD,CVE,4.6000000000000005,0.0238,0.0199,0.031714999999999986,44.6,CMD
40,INT->CMD,CVE,4.6000000000000005,0.0269,0.015895000000000003,0.03940999999999999,44.6,INT->CMD
40,CMD->INT,CVE,4.6000000000000005,0.0456,0.0329925,0.06882249999999998,44.6,CMD -> INT
40,CVE,CVE,4.6000000000000005,1,1,1,44.6,NA
40,Death,CVE,4.6000000000000005,0,0,0,44.6,NA
40,Healthy,Death,4.6000000000000005,0.001,3e-4,0.0031,44.6,Otherwise healthy
40,INT,Death,4.6000000000000005,0.0014,3e-4,0.006012499999999988,44.6,INT
40,CMD,Death,4.6000000000000005,5e-4,1e-4,0.0019,44.6,CMD
40,INT->CMD,Death,4.6000000000000005,0.0017,3e-4,0.0062,44.6,INT->CMD
40,CMD->INT,Death,4.6000000000000005,0.0015,5e-4,0.0065,44.6,CMD -> INT
40,CVE,Death,4.6000000000000005,0,0,0,44.6,NA
40,Death,Death,4.6000000000000005,1,1,1,44.6,NA
40,Healthy,Healthy,4.7,0.573,0.55228,0.5852,44.7,Otherwise healthy
40,INT,Healthy,4.7,0,0,0,44.7,INT
40,CMD,Healthy,4.7,0,0,0,44.7,CMD
40,INT->CMD,Healthy,4.7,0,0,0,44.7,INT->CMD
40,CMD->INT,Healthy,4.7,0,0,0,44.7,CMD -> INT
40,CVE,Healthy,4.7,0,0,0,44.7,NA
40,Death,Healthy,4.7,0,0,0,44.7,NA
40,Healthy,INT,4.7,0.0962,0.0864875,0.1108,44.7,Otherwise healthy
40,INT,INT,4.7,0.7016,0.661,0.828455,44.7,INT
40,CMD,INT,4.7,0,0,0,44.7,CMD
40,INT->CMD,INT,4.7,0,0,0,44.7,INT->CMD
40,CMD->INT,INT,4.7,0,0,0,44.7,CMD -> INT
40,CVE,INT,4.7,0,0,0,44.7,NA
40,Death,INT,4.7,0,0,0,44.7,NA
40,Healthy,CMD,4.7,0.2682,0.2588925,0.2882125,44.7,Otherwise healthy
40,INT,CMD,4.7,0,0,0,44.7,INT
40,CMD,CMD,4.7,0.8053,0.788895,0.8290175,44.7,CMD
40,INT->CMD,CMD,4.7,0,0,0,44.7,INT->CMD
40,CMD->INT,CMD,4.7,0,0,0,44.7,CMD -> INT
40,CVE,CMD,4.7,0,0,0,44.7,NA
40,Death,CMD,4.7,0,0,0,44.7,NA
40,Healthy,INT->CMD,4.7,0.0208,0.0115975,0.0261,44.7,Otherwise healthy
40,INT,INT->CMD,4.7,0.2848,0.16392750000000003,0.32230749999999997,44.7,INT
40,CMD,INT->CMD,4.7,0,0,0,44.7,CMD
40,INT->CMD,INT->CMD,4.7,0.9706,0.9572975,0.9825025000000001,44.7,INT->CMD
40,CMD->INT,INT->CMD,4.7,0,0,0,44.7,CMD -> INT
40,CVE,INT->CMD,4.7,0,0,0,44.7,NA
40,Death,INT->CMD,4.7,0,0,0,44.7,NA
40,Healthy,CMD->INT,4.7,0.0289,0.0225,0.0322025,44.7,Otherwise healthy
40,INT,CMD->INT,4.7,0,0,0,44.7,INT
40,CMD,CMD->INT,4.7,0.17,0.14507750000000003,0.183205,44.7,CMD
40,INT->CMD,CMD->INT,4.7,0,0,0,44.7,INT->CMD
40,CMD->INT,CMD->INT,4.7,0.9517,0.9268975,0.9638249999999999,44.7,CMD -> INT
40,CVE,CMD->INT,4.7,0,0,0,44.7,NA
40,Death,CMD->INT,4.7,0,0,0,44.7,NA
40,Healthy,CVE,4.7,0.0119,0.0085,0.0143025,44.7,Otherwise healthy
40,INT,CVE,4.7,0.0122,0.0063,0.019002499999999995,44.7,INT
40,CMD,CVE,4.7,0.0242,0.0206,0.03240749999999999,44.7,CMD
40,INT->CMD,CVE,4.7,0.0277,0.0161,0.040505,44.7,INT->CMD
40,CMD->INT,CVE,4.7,0.0468,0.0333975,0.07081499999999999,44.7,CMD -> INT
40,CVE,CVE,4.7,1,1,1,44.7,NA
40,Death,CVE,4.7,0,0,0,44.7,NA
40,Healthy,Death,4.7,0.001,3e-4,0.003202499999999998,44.7,Otherwise healthy
40,INT,Death,4.7,0.0014,3e-4,0.006017499999999984,44.7,INT
40,CMD,Death,4.7,5e-4,1e-4,0.0019,44.7,CMD
40,INT->CMD,Death,4.7,0.0017,3e-4,0.006402499999999998,44.7,INT->CMD
40,CMD->INT,Death,4.7,0.0015,5e-4,0.006602499999999997,44.7,CMD -> INT
40,CVE,Death,4.7,0,0,0,44.7,NA
40,Death,Death,4.7,1,1,1,44.7,NA
40,Healthy,Healthy,4.800000000000001,0.5659,0.5446899999999999,0.5773025,44.8,Otherwise healthy
40,INT,Healthy,4.800000000000001,0,0,0,44.8,INT
40,CMD,Healthy,4.800000000000001,0,0,0,44.8,CMD
40,INT->CMD,Healthy,4.800000000000001,0,0,0,44.8,INT->CMD
40,CMD->INT,Healthy,4.800000000000001,0,0,0,44.8,CMD -> INT
40,CVE,Healthy,4.800000000000001,0,0,0,44.8,NA
40,Death,Healthy,4.800000000000001,0,0,0,44.8,NA
40,Healthy,INT,4.800000000000001,0.0978,0.0876,0.11161249999999999,44.8,Otherwise healthy
40,INT,INT,4.800000000000001,0.6962,0.6550825,0.8254575,44.8,INT
40,CMD,INT,4.800000000000001,0,0,0,44.8,CMD
40,INT->CMD,INT,4.800000000000001,0,0,0,44.8,INT->CMD
40,CMD->INT,INT,4.800000000000001,0,0,0,44.8,CMD -> INT
40,CVE,INT,4.800000000000001,0,0,0,44.8,NA
40,Death,INT,4.800000000000001,0,0,0,44.8,NA
40,Healthy,CMD,4.800000000000001,0.2716,0.26328749999999995,0.29272499999999996,44.8,Otherwise healthy
40,INT,CMD,4.800000000000001,0,0,0,44.8,INT
40,CMD,CMD,4.800000000000001,0.8027,0.7845825,0.8262050000000001,44.8,CMD
40,INT->CMD,CMD,4.800000000000001,0,0,0,44.8,INT->CMD
40,CMD->INT,CMD,4.800000000000001,0,0,0,44.8,CMD -> INT
40,CVE,CMD,4.800000000000001,0,0,0,44.8,NA
40,Death,CMD,4.800000000000001,0,0,0,44.8,NA
40,Healthy,INT->CMD,4.800000000000001,0.0216,0.0120975,0.026804999999999995,44.8,Otherwise healthy
40,INT,INT->CMD,4.800000000000001,0.2897,0.16684000000000002,0.32831499999999997,44.8,INT
40,CMD,INT->CMD,4.800000000000001,0,0,0,44.8,CMD
40,INT->CMD,INT->CMD,4.800000000000001,0.9699,0.9562925,0.982105,44.8,INT->CMD
40,CMD->INT,INT->CMD,4.800000000000001,0,0,0,44.8,CMD -> INT
40,CVE,INT->CMD,4.800000000000001,0,0,0,44.8,NA
40,Death,INT->CMD,4.800000000000001,0,0,0,44.8,NA
40,Healthy,CMD->INT,4.800000000000001,0.0297,0.0232,0.03320499999999999,44.8,Otherwise healthy
40,INT,CMD->INT,4.800000000000001,0,0,0,44.8,INT
40,CMD,CMD->INT,4.800000000000001,0.1724,0.147095,0.1867,44.8,CMD
40,INT->CMD,CMD->INT,4.800000000000001,0,0,0,44.8,INT->CMD
40,CMD->INT,CMD->INT,4.800000000000001,0.9511,0.9251900000000001,0.9629225,44.8,CMD -> INT
40,CVE,CMD->INT,4.800000000000001,0,0,0,44.8,NA
40,Death,CMD->INT,4.800000000000001,0,0,0,44.8,NA
40,Healthy,CVE,4.800000000000001,0.0124,0.0088,0.0149,44.8,Otherwise healthy
40,INT,CVE,4.800000000000001,0.0127,0.0065,0.019414999999999988,44.8,INT
40,CMD,CVE,4.800000000000001,0.0244,0.021,0.03310749999999999,44.8,CMD
40,INT->CMD,CVE,4.800000000000001,0.0284,0.0166,0.04160499999999999,44.8,INT->CMD
40,CMD->INT,CVE,4.800000000000001,0.0472,0.0342,0.07232,44.8,CMD -> INT
40,CVE,CVE,4.800000000000001,1,1,1,44.8,NA
40,Death,CVE,4.800000000000001,0,0,0,44.8,NA
40,Healthy,Death,4.800000000000001,0.001,3e-4,0.0033,44.8,Otherwise healthy
40,INT,Death,4.800000000000001,0.0014,3e-4,0.006117499999999985,44.8,INT
40,CMD,Death,4.800000000000001,5e-4,2e-4,0.0019024999999999977,44.8,CMD
